customer_id,cycle,income,expenses,avg_balance,balance_at_due,installment_amount,on_time,payment_delay,failed_attempts,income_hist_avg,expenses_hist_avg
C00004,4,865.7180951112347,463.8313492249768,786.8985820138212,608.8552810827579,236.45732587887528,True,0,0,852.7068171635451,520.1126767232516
C00004,5,834.3983521895594,455.64195407215186,717.6095211219991,260.4635255091315,236.45732587887528,False,2,0,852.7068171635451,520.1126767232516
C00005,0,512.36872476925,309.9671856625546,671.244331868668,150.68729872035922,88.05784911702858,True,0,0,525.9912006583149,336.4891986987054
C00005,1,542.2444779590463,333.6637640242284,566.40388230642,183.81537349462675,88.05784911702858,False,3,0,525.9912006583149,336.4891986987054
C00005,2,499.61750585518587,319.2026809701293,165.8387656955627,141.28765433958188,88.05784911702858,True,0,0,525.9912006583149,336.4891986987054
C00005,3,539.046424553667,257.14148768297537,361.7648435232652,107.0359813829876,88.05784911702858,True,0,0,525.9912006583149,336.4891986987054
C00005,4,498.90896980521285,377.32396512426703,316.61075272205943,150.54658496494793,88.05784911702858,True,0,0,525.9912006583149,336.4891986987054
C00005,5,516.8295031439317,362.5403634937705,260.25071333274985,217.5627672652956,88.05784911702858,True,0,1,525.9912006583149,336.4891986987054
C00006,0,799.90945718533,394.4130540721873,554.9256161837155,465.7176795598484,262.5796111290702,False,7,0,703.3482858500283,423.97410944064285
C00006,1,668.9465536389505,462.97186698856365,704.485143285871,693.7194994665971,262.5796111290702,True,0,1,703.3482858500283,423.97410944064285
C00006,2,681.1034003594824,380.4642785765033,550.5578394096826,549.5416665139877,262.5796111290702,True,0,0,703.3482858500283,423.97410944064285
C00006,3,760.134092223645,472.5352618556184,317.0519326979476,628.8615893277242,262.5796111290702,True,0,0,703.3482858500283,423.97410944064285
C00006,4,709.6609212812176,394.5563062993189,494.1892789600722,196.5328021316289,262.5796111290702,True,0,1,703.3482858500283,423.97410944064285
C00006,5,737.6096047458105,386.8476475704537,489.79201380043406,661.8151121556991,262.5796111290702,False,4,0,703.3482858500283,423.97410944064285
C00007,0,1058.9350473737754,688.8709275930687,497.0036867321496,873.048411482611,338.9138868267934,False,1,0,1032.1741925956585,681.2779594607514
C00007,1,995.1753964632716,747.8921266698525,774.5498297908633,898.0438272984945,338.9138868267934,False,2,0,1032.1741925956585,681.2779594607514
C00007,2,1155.8497676899503,683.2263795058749,833.6723241522861,956.626289895134,338.9138868267934,True,0,0,1032.1741925956585,681.2779594607514
C00007,3,1105.3049685841668,756.6006071095915,1051.4847077285697,895.3869204150967,338.9138868267934,True,0,0,1032.1741925956585,681.2779594607514
C00007,4,1124.5730162018338,767.8083498198044,880.6533464221843,915.0882004255718,338.9138868267934,True,0,0,1032.1741925956585,681.2779594607514
C00007,5,1090.738955360067,606.1466777140549,508.689162355456,669.2074759464559,338.9138868267934,False,4,0,1032.1741925956585,681.2779594607514
C00008,0,842.5814967009326,458.0434818687945,433.9445865079501,169.43642682838617,75.08341830102293,True,0,0,693.3808377138724,430.65629188519694
C00008,1,526.6507721008879,526.8907943913915,409.0437759785242,185.05717141256767,75.08341830102293,True,0,0,693.3808377138724,430.65629188519694
C00008,2,495.07453418349985,351.25431287435424,358.71984810683614,193.88296722627936,75.08341830102293,False,3,0,693.3808377138724,430.65629188519694
C00008,3,1007.2688140226455,415.0965765272429,406.5042310487775,100.2984035856655,75.08341830102293,True,0,0,693.3808377138724,430.65629188519694
C00008,4,19.17484702971035,500.5773991802283,364.910703177624,99.23618898123384,75.08341830102293,True,0,0,693.3808377138724,430.65629188519694
C00008,5,337.41543174893417,420.10687167772255,341.2237501907439,233.35427838976182,75.08341830102293,True,0,0,693.3808377138724,430.65629188519694
C00009,0,565.3622410226307,438.5464301111309,381.6486452863662,200.64796381021884,157.5633858774705,True,0,0,605.9460769561065,424.16153394866257
C00009,1,619.66493965092,414.8648790970449,209.63450756598112,314.90876092694054,157.5633858774705,True,0,0,605.9460769561065,424.16153394866257
C00009,2,606.0124006697843,391.4367684574646,573.4558420267531,306.79211944292456,157.5633858774705,True,0,0,605.9460769561065,424.16153394866257
C00009,3,586.8070812182383,428.7974958141625,261.998160446061,173.09814000563333,157.5633858774705,True,0,0,605.9460769561065,424.16153394866257
C00009,4,626.748336987095,396.5234741659301,452.0553330781782,227.48289780030484,157.5633858774705,True,0,1,605.9460769561065,424.16153394866257
C00009,5,622.8287455474622,473.3376410608689,256.2015706539146,209.21954999031448,157.5633858774705,True,0,0,605.9460769561065,424.16153394866257
C00010,0,767.5978136105217,368.0044101836081,536.9625737466517,42.25462870418201,83.93661583789657,True,0,0,715.3882813299739,394.1635056132053
C00010,1,787.6227997296655,343.9897049220227,427.1774357258241,154.8287613015886,83.93661583789657,True,0,0,715.3882813299739,394.1635056132053
C00010,2,646.0819052906655,478.5562037514646,639.1768414351842,171.7416523671744,83.93661583789657,True,0,0,715.3882813299739,394.1635056132053
C00010,3,666.3287291582046,360.80525792968234,567.9111120313439,157.02459870542015,83.93661583789657,True,0,1,715.3882813299739,394.1635056132053
C00010,4,773.488870974667,449.3345287617324,537.7160058803943,167.3487018999645,83.93661583789657,True,0,0,715.3882813299739,394.1635056132053
C00010,5,772.3646132530496,294.61191607741944,381.8576886247255,229.87613053674687,83.93661583789657,True,0,0,715.3882813299739,394.1635056132053
C00011,0,691.8380389518219,445.1778870300708,571.7169840943135,230.1472179534282,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00011,1,714.7024118435728,501.15870363732,286.0724312771458,436.1353070170882,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00011,2,658.0222445405822,414.7060802334245,240.11804100047016,547.3459475597763,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00011,3,711.3801018677474,455.7583172005586,646.0956609917055,462.35487420237735,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00011,4,770.3268666631272,394.80666748942826,378.91357779540374,294.8294608032862,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00011,5,619.3141336286624,417.63979031301915,306.78763895253644,225.20958055246308,155.29659386454466,True,0,0,716.1917942166853,426.5775658962894
C00012,0,1563.4751702171736,744.2173192399974,856.712169002763,389.1265186401683,186.87523988154456,True,0,0,1495.4782922467468,858.8340640355551
C00012,1,1399.4142039502824,950.6933572171926,1438.7598156606591,208.2215337953291,186.87523988154456,True,0,1,1495.4782922467468,858.8340640355551
C00012,2,1572.7994423123305,1014.547479453874,758.2065636302762,613.2050114476291,186.87523988154456,True,0,0,1495.4782922467468,858.8340640355551
C00012,3,1436.7180800151605,859.1556385299849,820.8930299386067,170.8002521393073,186.87523988154456,True,0,0,1495.4782922467468,858.8340640355551
C00012,4,1638.6679485036184,740.4313335037814,1128.0826447512093,152.654429034029,186.87523988154456,True,0,1,1495.4782922467468,858.8340640355551
C00012,5,1685.658930841293,792.0304870685102,959.1683617451941,335.7142471470265,186.87523988154456,True,0,0,1495.4782922467468,858.8340640355551
C00013,0,472.54038821630155,347.81413065900256,245.34508730102172,274.6348966727846,127.622708804724,True,0,0,465.75884777019417,354.1029718244748
C00013,1,493.0996317418897,332.52045829833827,180.30314611813273,293.05458905749765,127.622708804724,False,5,0,465.75884777019417,354.1029718244748
C00013,2,465.5937475369271,357.5291101017301,387.2846170833183,151.48021775153987,127.622708804724,False,5,0,465.75884777019417,354.1029718244748
C00013,3,421.2479091187183,330.2257858269437,217.77101579971028,274.3609319986996,127.622708804724,False,5,1,465.75884777019417,354.1029718244748
C00013,4,457.9645102721768,375.48028281075136,342.6789493142809,264.0276439601087,127.622708804724,False,3,0,465.75884777019417,354.1029718244748
C00013,5,493.2683310574001,235.59474779413614,237.77014413346672,340.3353408470906,127.622708804724,False,7,0,465.75884777019417,354.1029718244748
C00014,0,478.68794305642433,364.186302808154,310.91357643409543,127.33532877138234,63.416998383683044,False,2,1,424.4912424861268,328.43738410745453
C00014,1,350.43082061420023,323.64179374127036,476.23691354149054,41.55243193180047,63.416998383683044,False,5,1,424.4912424861268,328.43738410745453
C00014,2,170.00397262176136,317.3046745531812,270.278218066125,173.87943257307322,63.416998383683044,False,3,0,424.4912424861268,328.43738410745453
C00014,3,407.58964304670843,341.1363769506299,284.04409867662315,85.69529178013927,63.416998383683044,False,5,0,424.4912424861268,328.43738410745453
C00014,4,365.5793747911707,388.1568439213882,353.8082117894587,75.28548418422075,63.416998383683044,False,2,0,424.4912424861268,328.43738410745453
C00014,5,418.8380086526564,322.9056583949345,188.84874976046052,132.95105945900687,63.416998383683044,True,0,0,424.4912424861268,328.43738410745453
C00015,0,697.8026840517188,619.6743006300045,574.8763089270905,117.40050429207061,99.39656878955395,True,0,0,664.7721723706493,558.2036952718188
C00015,1,656.0144184325453,529.7580820902755,377.51632797194003,111.79044934551703,99.39656878955395,True,0,0,664.7721723706493,558.2036952718188
C00015,2,663.5267299060296,582.6287227383419,241.88846572785943,282.99463421904454,99.39656878955395,True,0,1,664.7721723706493,558.2036952718188
C00015,3,709.5288645181502,525.0208856276932,389.04217897474524,182.79035413247377,99.39656878955395,False,3,0,664.7721723706493,558.2036952718188
C00015,4,647.9393408413353,640.0417011378992,387.8594141113897,165.2307844485091,99.39656878955395,True,0,0,664.7721723706493,558.2036952718188
C00015,5,709.1740565355624,447.3211190880752,335.56760338899767,112.42657582726531,99.39656878955395,False,6,0,664.7721723706493,558.2036952718188
C00016,0,503.8117608448693,554.8587575571323,505.2167017632378,259.78707620708883,137.3315776171961,True,0,0,518.7597750509594,489.95703647934204
C00016,1,524.9724501384021,478.1066896323386,570.6198537178165,246.31381467370664,137.3315776171961,True,0,0,518.7597750509594,489.95703647934204
C00016,2,473.081182319938,577.1451802371516,216.20696970138815,439.98242206523133,137.3315776171961,False,2,0,518.7597750509594,489.95703647934204
C00016,3,520.1387942732475,561.2199179039849,271.95035322241426,259.3729498232465,137.3315776171961,True,0,0,518.7597750509594,489.95703647934204
C00016,4,504.8673297748761,577.9676486069262,408.83833646387365,205.27786831652418,137.3315776171961,True,0,0,518.7597750509594,489.95703647934204
C00016,5,479.4323018568806,544.3942190409513,353.2961757676716,366.94844991964624,137.3315776171961,True,0,0,518.7597750509594,489.95703647934204
C00017,0,506.64061521733777,383.8420616504543,545.9295391910752,214.86035231834455,129.4110784161812,False,11,0,487.1654612210042,399.6345127221705
C00017,1,466.0116093469943,432.4917730682342,421.12919604120503,341.474965980761,129.4110784161812,False,6,0,487.1654612210042,399.6345127221705
C00017,2,473.08186444176135,366.0690807982415,285.113599688628,345.5159029496321,129.4110784161812,False,2,0,487.1654612210042,399.6345127221705
C00017,3,472.76109157056095,401.09182592887714,320.6956047929981,174.92987039292458,129.4110784161812,True,0,0,487.1654612210042,399.6345127221705
C00017,4,458.5984312463283,357.3302242566288,496.7624070698588,273.9914772291669,129.4110784161812,False,6,0,487.1654612210042,399.6345127221705
C00017,5,498.5616376604576,337.01787916776954,248.63951708310657,109.48101976973626,129.4110784161812,False,2,0,487.1654612210042,399.6345127221705
C00018,0,1177.7952779149277,715.4133238371444,717.374274394791,365.97497434074137,265.66006491895195,True,0,0,1131.110422665879,714.8081698465354
C00018,1,1171.9414039285537,738.0155830148759,963.7725958606011,625.7902041147194,265.66006491895195,True,0,0,1131.110422665879,714.8081698465354
C00018,2,1043.273542081774,657.6110949932279,733.7687331230711,530.8251845295739,265.66006491895195,True,0,0,1131.110422665879,714.8081698465354
C00018,3,1067.9227294591572,771.4629737722103,590.729114705777,706.023444931697,265.66006491895195,True,0,0,1131.110422665879,714.8081698465354
C00018,4,1076.1452895736527,699.761102921768,631.9068145217004,725.541283061969,265.66006491895195,True,0,0,1131.110422665879,714.8081698465354
C00018,5,1195.7955002064593,651.4885300223641,845.9616394244873,583.2897686404913,265.66006491895195,True,0,1,1131.110422665879,714.8081698465354
C00019,0,130.2970470203589,176.40344665119386,147.36940697068485,206.5990134727922,78.84903545775323,False,2,0,216.22839850063934,152.62781041445032
C00019,1,171.20178016137262,160.4019356561639,83.19486917967205,195.23019147202467,78.84903545775323,False,2,0,216.22839850063934,152.62781041445032
C00019,2,203.39086910255665,160.4496661212932,212.9934775667397,174.07354519266892,78.84903545775323,False,7,0,216.22839850063934,152.62781041445032
C00019,3,290.5848844713527,109.65905200673527,101.47171955309656,160.22797765827553,78.84903545775323,True,0,0,216.22839850063934,152.62781041445032
C00019,4,199.42952362792937,125.72193268020465,120.4156261391196,250.86972507537197,78.84903545775323,False,9,0,216.22839850063934,152.62781041445032
C00019,5,199.70919017352324,150.88355701202508,116.47958336975913,213.08132598207993,78.84903545775323,False,6,0,216.22839850063934,152.62781041445032
C00020,0,326.3247876235327,279.7496957458669,259.77194363517447,142.6183473627519,104.06111043079348,True,0,0,343.86085083805574,325.66920381211685
C00020,1,339.6754330739928,317.93115113190487,363.4974133947371,185.05329574134413,104.06111043079348,True,0,0,343.86085083805574,325.66920381211685
C00020,2,357.6972125242088,313.1346181228115,231.22834601741846,34.25771684029385,104.06111043079348,True,0,0,343.86085083805574,325.66920381211685
C00020,3,379.08746948720216,381.4748462136487,195.07073900378364,284.0368690876652,104.06111043079348,True,0,0,343.86085083805574,325.66920381211685
C00020,4,306.0326819382244,291.8617485789636,180.92859687588398,114.99917464212355,104.06111043079348,True,0,1,343.86085083805574,325.66920381211685
C00020,5,349.8502501753992,333.7340987724878,178.7092776153764,258.09153640096366,104.06111043079348,False,7,0,343.86085083805574,325.66920381211685
C00021,0,1139.2789068360273,1321.2147361081932,824.9804910209189,401.09124192838175,314.94363650011593,False,4,0,1145.0457304552738,1065.4175082689703
C00021,1,1154.606955131042,830.3472394815306,1093.5655644601793,752.0766928059171,314.94363650011593,True,0,0,1145.0457304552738,1065.4175082689703
C00021,2,1214.3961012629272,1005.6780921220934,558.3397486152493,705.5578492991215,314.94363650011593,False,1,0,1145.0457304552738,1065.4175082689703
C00021,3,1260.4987104520671,1057.53615929349,666.7790551893402,689.9047810415192,314.94363650011593,True,0,0,1145.0457304552738,1065.4175082689703
C00021,4,1075.628519042904,911.6141479007714,244.84550483455848,451.4099058766042,314.94363650011593,True,0,0,1145.0457304552738,1065.4175082689703
C00021,5,1170.501603362257,1232.973629849408,1230.3496919512554,342.35374589187495,314.94363650011593,False,2,0,1145.0457304552738,1065.4175082689703
C00022,0,772.4216971279442,453.2293095042265,536.6419688924857,583.6994779172501,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00022,1,721.4872409937318,473.01885135340535,390.25019853117055,409.02048302982496,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00022,2,678.6931125825108,424.7649363309403,547.4540679706162,481.3855301960414,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00022,3,741.5188918911463,517.391293060473,584.3371098443423,691.7179469787679,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00022,4,691.6592300134807,428.67402415414324,592.37102746153,638.7041349165584,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00022,5,737.4156910207867,527.3090218187461,184.42591792484046,552.710507254795,236.67762602025005,True,0,0,709.7109220689179,453.0848299693161
C00023,0,446.32352532779777,398.97511479914533,488.8480713893303,209.47744953908352,169.56297388563885,False,2,0,434.3206413704966,385.7013309376419
C00023,1,407.4297599428219,370.6895022132516,118.30340902502721,275.72222375224703,169.56297388563885,True,0,0,434.3206413704966,385.7013309376419
C00023,2,419.50341984010026,465.09254613409064,232.70738016840423,246.81284151711674,169.56297388563885,True,0,0,434.3206413704966,385.7013309376419
C00023,3,456.49427953766667,477.89499521110315,387.174343818568,369.2698646027495,169.56297388563885,False,1,0,434.3206413704966,385.7013309376419
C00023,4,413.03069488629615,442.2493531725916,248.02158861152134,222.8679971248667,169.56297388563885,False,3,0,434.3206413704966,385.7013309376419
C00023,5,420.5848658670486,387.6534113134214,272.9333779853607,314.93086588766766,169.56297388563885,False,6,0,434.3206413704966,385.7013309376419
C00024,0,237.27467528690775,127.79476530004125,250.05070442249453,39.99521714262456,33.756451048388506,False,2,1,227.8139539809927,132.7709633497652
C00024,1,155.56538263995324,139.44509116023247,155.76682644855055,77.61554567280784,33.756451048388506,False,1,0,227.8139539809927,132.7709633497652
C00024,2,325.0873051483477,146.0419322863678,171.10878502029794,87.79382757169587,33.756451048388506,False,4,0,227.8139539809927,132.7709633497652
C00024,3,207.33538476512805,120.26014731097808,192.46475993594538,52.62565586749024,33.756451048388506,False,6,0,227.8139539809927,132.7709633497652
C00024,4,262.9850968013499,125.31879699710626,149.65113915782032,87.96253423256212,33.756451048388506,False,7,0,227.8139539809927,132.7709633497652
C00024,5,156.76091714932187,146.3632729351739,153.7223826136158,84.29821652971576,33.756451048388506,True,0,0,227.8139539809927,132.7709633497652
C00025,0,684.2178819935936,404.3974970708748,862.8951816355042,362.4678299916849,184.40914184465737,True,0,0,658.0227873670369,489.05281364796747
C00025,1,688.6366807958008,434.00366200359935,589.7707012271329,407.0850627372751,184.40914184465737,True,0,0,658.0227873670369,489.05281364796747
C00025,2,697.0099631973821,457.4834395830377,340.2716101680958,291.63177078330995,184.40914184465737,False,6,0,658.0227873670369,489.05281364796747
C00025,3,757.224579469275,526.5143128771524,218.797741015981,405.57711337161766,184.40914184465737,True,0,0,658.0227873670369,489.05281364796747
C00025,4,605.8290572566303,535.657419014062,479.17873292488133,180.30035986245275,184.40914184465737,True,0,0,658.0227873670369,489.05281364796747
C00025,5,614.6693290045516,496.19891394200636,265.9149661327578,355.3560463761036,184.40914184465737,True,0,0,658.0227873670369,489.05281364796747
C00026,0,451.77611327791516,309.4719099393404,387.9735796247178,53.59939223171908,56.43143334229339,True,0,0,445.8425206650987,334.390893020307
C00026,1,481.41244377221307,312.53476746312055,381.8627940324805,159.42305401660062,56.43143334229339,True,0,0,445.8425206650987,334.390893020307
C00026,2,438.33555428510977,247.33355138606208,369.71797540149214,151.18457811652877,56.43143334229339,True,0,0,445.8425206650987,334.390893020307
C00026,3,494.9152900913035,435.93673037747004,365.47186390953686,112.76639762142553,56.43143334229339,True,0,1,445.8425206650987,334.390893020307
C00026,4,450.81613046137744,391.7964030626065,391.5150811827664,165.47307423390504,56.43143334229339,True,0,0,445.8425206650987,334.390893020307
C00026,5,485.33861953887066,368.3485665254155,315.19346384555723,92.07378343550704,56.43143334229339,True,0,0,445.8425206650987,334.390893020307
C00027,0,1266.064417037327,958.2541276980155,1165.6794374129538,1218.1512390474772,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00027,1,1320.5457876588412,683.300178012783,957.9942120480132,938.496255658401,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00027,2,1291.4790199540155,696.5994511149008,738.9125184485091,943.639427939196,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00027,3,1191.8152274944898,603.8578665703511,1502.9840365083157,758.161412608523,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00027,4,1251.5893170908294,736.7944253831416,995.2053093048651,1217.4284712048416,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00027,5,1231.48950292118,673.3129507029306,711.090680216478,1129.1814912931575,390.31132393290636,True,0,0,1261.1983757227301,762.5964857480818
C00028,0,291.8698926766801,136.74334893593644,238.59286507503734,169.32446878517933,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00028,1,323.9527226102073,141.1926838855936,376.0028114678193,160.83930322803036,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00028,2,327.66731105668805,153.5903217909433,189.98707299253698,179.13820751493859,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00028,3,292.51346786130074,165.4075613972441,262.3774661751295,280.33739319501126,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00028,4,277.66951038138797,140.99581914560915,256.8039191932517,240.41916023595462,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00028,5,295.1556874969537,207.724825336826,139.08025471377601,234.46385901559185,91.67746176958958,True,0,0,303.14319305750126,166.9074551713407
C00029,0,217.6433549927487,119.11733271993181,107.15834055168366,29.271541340479573,24.615108690211624,True,0,0,219.90934834335206,135.289901134602
C00029,1,206.24529746816302,129.88428207949838,169.93416694788522,61.57469359546702,24.615108690211624,True,0,0,219.90934834335206,135.289901134602
C00029,2,233.91289059937603,124.75492852704207,145.37147424176436,41.621616024394925,24.615108690211624,True,0,0,219.90934834335206,135.289901134602
C00029,3,226.06081832911516,137.62035157506193,117.04813503057048,46.595082273600674,24.615108690211624,True,0,0,219.90934834335206,135.289901134602
C00029,4,219.2313262464497,138.15277681152207,164.15190114382762,76.16212850112557,24.615108690211624,True,0,0,219.90934834335206,135.289901134602
C00029,5,234.4559516454844,149.68380031194974,107.21803474559516,42.28065378028706,24.615108690211624,True,0,1,219.90934834335206,135.289901134602
C00030,0,563.666228011047,460.97684793133214,526.7056319178021,480.213032170394,178.29684764364916,True,0,0,551.0333319031331,487.1855149928102
C00030,1,521.9952095402349,425.9458750283889,328.2996530250745,242.83414337826835,178.29684764364916,True,0,0,551.0333319031331,487.1855149928102
C00030,2,572.0223680782165,460.1554949366446,384.4531697859566,369.4071044671148,178.29684764364916,False,6,0,551.0333319031331,487.1855149928102
C00030,3,553.7905745188978,412.0307764387859,664.8699610856343,257.19344502188994,178.29684764364916,False,4,0,551.0333319031331,487.1855149928102
C00030,4,591.6895112869515,493.19629090289874,550.8637067422645,198.6110019013242,178.29684764364916,True,0,0,551.0333319031331,487.1855149928102
C00030,5,511.33173498562604,518.9816493043533,418.78298581494425,515.7762657473902,178.29684764364916,True,0,0,551.0333319031331,487.1855149928102
C00031,0,588.2528117951808,442.5312788504352,404.6256252317491,128.56783883412376,91.09302485883742,True,0,0,599.1439302762701,557.6776344950096
C00031,1,660.1467940580649,482.14111329241,454.55880320701687,273.3280230398793,91.09302485883742,True,0,0,599.1439302762701,557.6776344950096
C00031,2,549.255740178567,524.7790737799612,318.5298990637001,172.67849692992993,91.09302485883742,False,5,0,599.1439302762701,557.6776344950096
C00031,3,556.0859173535684,506.1826126870475,381.87466218908946,97.49115224907534,91.09302485883742,True,0,0,599.1439302762701,557.6776344950096
C00031,4,593.4973488071972,460.7857753879049,453.61006372802836,187.62139897926514,91.09302485883742,True,0,0,599.1439302762701,557.6776344950096
C00031,5,617.7663518287258,479.65114475856774,330.96003522376054,127.8048514106938,91.09302485883742,True,0,0,599.1439302762701,557.6776344950096
C00032,0,484.01989285818394,347.0197159325928,604.3731494101271,374.43157220533436,136.95812898644496,False,3,0,537.2876446717288,299.78044074965356
C00032,1,517.5796043545581,267.95458567305855,446.0286536321574,298.6486455228905,136.95812898644496,True,0,0,537.2876446717288,299.78044074965356
C00032,2,563.5682070948918,336.53369978693564,210.22653692374183,385.48829659618235,136.95812898644496,True,0,0,537.2876446717288,299.78044074965356
C00032,3,503.60032255112867,270.2470462399413,337.12132142254313,322.58164639300924,136.95812898644496,False,11,0,537.2876446717288,299.78044074965356
C00032,4,533.8701284259943,251.92677651519762,620.7136410119276,192.45761812316044,136.95812898644496,True,0,0,537.2876446717288,299.78044074965356
C00032,5,517.3369180317221,365.21802913326417,526.6455386043024,310.1322183033447,136.95812898644496,True,0,0,537.2876446717288,299.78044074965356
C00033,0,557.8237686477784,509.0650922885828,286.1222421821542,395.97592666396815,154.3024139546036,True,0,0,511.6507204472431,453.3724260282659
C00033,1,526.5884978690832,525.0754356543612,330.1513569555346,224.6944040868351,154.3024139546036,True,0,0,511.6507204472431,453.3724260282659
C00033,2,555.1400308861402,422.7826900457057,462.929634343355,267.65268104297104,154.3024139546036,True,0,0,511.6507204472431,453.3724260282659
C00033,3,539.5774988479536,335.86517196200526,219.28446031274174,305.3560443862706,154.3024139546036,True,0,0,511.6507204472431,453.3724260282659
C00033,4,507.6781251703875,419.60975134219916,326.60321172546077,299.3539808298403,154.3024139546036,False,5,1,511.6507204472431,453.3724260282659
C00033,5,469.29173881068107,527.403653567707,424.75545820330433,363.82443563814917,154.3024139546036,True,0,1,511.6507204472431,453.3724260282659
C00034,0,517.5351145295218,430.73821671292137,331.9769871560509,162.61464080801977,96.9925113441409,True,0,0,505.8457571290386,459.1367302824383
C00034,1,503.6926410700041,412.0380165081507,362.47015514645,124.60040991935216,96.9925113441409,True,0,0,505.8457571290386,459.1367302824383
C00034,2,494.9275170635918,464.725366630123,421.101229805554,223.67679267575568,96.9925113441409,True,0,1,505.8457571290386,459.1367302824383
C00034,3,505.9198044112158,485.19484362943194,312.30184915524353,99.21794427278482,96.9925113441409,True,0,0,505.8457571290386,459.1367302824383
C00034,4,502.1074983378807,436.6009895456087,291.0498640849413,121.43909964484699,96.9925113441409,True,0,0,505.8457571290386,459.1367302824383
