customer_id,synthetic_situation_truth,latent_stress_index,aff_app,aff_sms,aff_whatsapp,aff_call,hour_star,days_star
C00021,S2,0.512258652089965,0.06224454310167951,0.400324260538519,0.29195411669867877,0.24547707966112262,11.086521621353498,2.38383525444964
C00022,S0,0.05339711279514709,0.15914312953263485,0.35388708121297696,0.1200365840688557,0.3669332051855324,18.88280919084667,5.038839862990276
C00023,S4,0.09928914485899296,0.6872950763104501,0.0541549705344483,0.12292713612257894,0.13562281703252266,18.504822831224807,2.94560907973087
C00024,S3,0.43133827187084905,0.8026540748383252,0.01736278833840694,0.006294430595130122,0.17368870622813776,13.936878777761553,4.137904901941637
C00025,S2,0.24027237446131014,0.1994660740072164,0.13756605914909148,0.15529814907057732,0.507669717773115,8.890711265516845,4.646251278052361
C00026,S0,0.1644675895955762,0.0027279876916384976,0.8277807439457961,0.14638316155053346,0.023108106812031775,19.127860827823614,7.534337443973783
C00027,S0,0.2542479813249856,0.2213868650720067,0.3313849042398065,0.1310061727914514,0.3162220578967354,16.687399378295922,5.8877802553747305
C00028,S0,0.20794339664494024,0.45199840181283923,0.014114895754748825,0.10974513120291374,0.4241415712294981,8.875681069206106,5.067037775004339
C00029,S0,0.15407298380126536,0.7395750516369786,0.23862846017474829,0.018270913641880788,0.0035255745463922093,14.401273859883545,2.51815804700958
C00030,S2,0.29320676823003006,0.21003818215732745,0.02105318137961585,0.08728511442750364,0.6816235220355531,7.099194958379273,5.577436457287598
C00031,S2,0.34360520667567834,0.3114175139685841,0.38835447346409724,0.13359111183803551,0.16663690072928322,7.013894496708804,2.210544595536849
C00032,S4,0.47577587502558244,0.1701753453653081,0.4575601822217791,0.0005202751459500657,0.3717441972669628,18.10229104042226,5.718287607287744
C00033,S0,0.15468065438974113,0.16854901762123037,0.3037172839393727,0.3496133987092678,0.17812029973012913,14.900146881611413,4.652891344786972
C00034,S0,0.3656029730114064,0.12258598820870568,0.5920281418211572,0.285052740171811,0.0003331297983261561,18.98347512339155,5.660147050669472
C00035,S0,0.20805923513211325,0.1285179698090353,0.6850545305789777,0.08864195085633388,0.09778554875565318,13.951823438610624,6.859618842270249
C00036,S0,0.10334471880624005,0.1293734475193536,0.7127079307060958,0.019370260687397906,0.1385483610871527,17.71527131352058,5.125142952233407
C00037,S0,0.3773977941307953,0.16963892030392577,0.1566895762765001,0.06900433640048073,0.6046671670190935,10.196153918399478,5.553061669290685
C00038,S0,0.16964574678879574,0.06570863821881373,0.2235667614793505,0.35039564492419967,0.3603289553776361,11.816520355628153,5.115356625729778
C00039,S0,0.3788286540162678,0.022654180366280245,0.10751174793506874,0.8551696919648507,0.014664379733800168,18.720821690726364,3.840644501463231
C00040,S2,0.528978074305204,0.28225099851656693,0.033611165253024836,0.6213860157534801,0.06275182047692814,18.08832539961682,4.410192653014892
C00041,S0,0.4032083838974642,0.29730345030705346,0.29157931845489254,0.14372993556846453,0.2673872956695896,11.01569776552213,2.780149970107418
C00042,S3,0.8185630638853396,0.12157835536246518,0.2847774192127994,0.07314337532618197,0.5205008500985533,12.117046175099002,2.958430805736255
C00043,S2,0.3341632282228897,0.14024521818313762,0.20150387150637133,0.6459064753817332,0.012344434928757801,8.48944156217371,7.790852702344394
C00044,S0,0.0828199020529835,0.30775324699916856,0.16029988114462373,0.25616045083776995,0.2757864210184377,11.900605113221703,4.3360040335499
C00045,S3,0.73890634165289,0.048148657604678735,0.09443680820461725,0.17657473914723903,0.680839795043465,9.977445894640429,7.450074053249578
C00046,S3,0.8929296434628283,0.1711284726659905,0.5034502770768208,0.20080677388847654,0.12461447636871209,11.508477141434728,5.429094808071658
C00047,S0,0.09267298050827492,0.5020977548357568,0.10745075900384139,0.30501919944488204,0.08543228671551982,14.595616994665368,6.511703049630458
C00048,S0,0.2458025070732062,0.052443380223203266,0.895336012337094,0.012276565831550894,0.039944041608151806,11.637875107873938,6.020559044891423
C00049,S2,0.19432126679689743,0.0936501002535596,0.009600487258761083,0.03297620514760981,0.8637732073400695,15.93601833477561,5.089638329436636
C00050,S0,0.02074629888256249,0.5757244150361858,0.156460687357247,0.0815591100439428,0.18625578756262456,10.570244477847975,6.348417310707752
C00051,S0,0.12975844887874102,0.16857689440266863,0.31439985574656343,0.23658728400954845,0.2804359658412195,17.518370024444,4.787615523158218
C00052,S0,0.012708732702383822,0.0971304936170158,0.020949505288042285,0.03132206687625421,0.8505979342186878,14.175740775575477,4.0219197132008055
C00053,S3,0.8190071208077339,0.10907603431160029,0.6208949010516754,0.10995073960050991,0.16007832503621444,8.189646543760338,7.016694707551127
C00054,S2,0.26711372031595454,0.16016388270692114,0.173761012027752,0.2529489186137151,0.4131261866516118,16.084765635341718,6.6701628246693
C00055,S2,0.44692173128489954,0.2630769860519144,0.20726557077156643,0.34032911839932917,0.18932832477719,7.8623308527985305,4.585309384465116
C00056,S3,0.8354024223387946,0.10058800842707327,0.6237007378659204,0.10793086483167025,0.1677803888753361,10.790374709294415,3.9670522331206497
C00057,S0,0.052074382993079475,0.1920085216960549,0.26021732856372093,0.27821377552260157,0.26956037421762274,15.513804827581241,7.754611028417209
C00058,S1,0.1759256658800348,0.12235502809839918,0.7519093891536567,0.03050744298368302,0.0952281397642609,18.260086122273623,4.625218140629028
C00059,S0,0.3255510803085506,0.23637066416103616,0.3022312728300342,0.05565590613770273,0.40574215687122683,12.18879566107886,3.2221360944810793
C00060,S0,0.41044671767801466,0.004818414390633164,0.08713025043702793,0.8859971361620816,0.02205419901025722,13.490760568600166,7.846652233904621
C00061,S2,0.5820528436263557,0.19608236023379333,0.595643582304894,0.09003616845650876,0.11823788900480411,12.600931789850264,2.8009750105511078
C00062,S0,0.1948842722047381,0.3854927893081689,0.4741795340996837,0.07419444419965712,0.06613323239249033,14.15828334777773,4.847180535127345
C00063,S1,0.4242478675182265,0.12261227160478948,0.46830042839203984,0.206723990755592,0.20236330924757867,9.90294666237038,5.360344857417383
C00064,S2,0.41891446667442017,0.0978924637390105,0.0031533489699154113,0.8711700871663172,0.02778410012475684,16.08742238861996,4.986182776844636
C00065,S1,0.29802450184690144,0.045878043281655,0.3946634539448844,0.27649442020153625,0.2829640825719244,20.426369376174193,7.666215314946643
C00066,S1,0.07666895142110197,0.07451523072184647,0.12343637870312374,0.7087640207795343,0.09328436979549548,13.97154582290132,2.949007181912339
C00067,S1,0.16144553315376492,0.4479159695320362,0.23602966070247458,0.175065014544532,0.14098935522095726,10.27915946695486,4.232470469096152
C00068,S0,0.08127965930762515,0.11826839503729297,0.022928465762912242,0.8565680018272503,0.002235137372544492,8.333270544037255,4.7191516102943964
C00069,S0,0.028912634217715952,0.03703507309232613,0.27730907549145045,0.022723531720975403,0.6629323196952481,10.693004590460735,3.034203359385484
C00070,S0,0.2367157691368329,0.004807846023740037,0.23936136431458852,0.23653436114850898,0.5192964285131625,19.63317888368399,6.778799889701256
C00071,S0,0.25333504051358485,0.09810286061886277,0.1813252331884761,0.4757456792958983,0.24482622689676278,12.303795797623522,6.929331395833356
C00072,S0,0.009217523818194732,0.2043132809200316,0.4601758312073199,0.15992511666522605,0.17558577120742233,18.594722538526632,7.09794321467642
C00073,S3,0.7922193658208966,0.093149148496981,0.21646042367756105,0.46405261423017063,0.22633781359528735,16.059663033029928,4.517951556857007
C00074,S0,0.24131978274762406,0.22244510491988642,0.43268301306182216,0.1807306240984282,0.16414125791986328,15.638320742247851,2.4394759170053084
C00075,S0,0.07601003431228394,0.041904789003782736,0.7202064095623029,0.15466961649398,0.08321918493993433,16.222625848894857,5.358337074666153
C00076,S0,0.25890550713531074,0.416691355497754,0.1997531428424651,0.30541094295453897,0.078144558705242,17.750003258873356,3.607253612463565
C00077,S0,0.04027036768695204,0.09889298499340662,0.30226048954515794,0.5495284212085696,0.04931810425286574,19.72064881521017,6.386836261448359
C00078,S2,0.38015807926302625,0.5371591091025514,0.07098118379772261,0.06277451166145712,0.3290851954382689,7.468769965959407,4.297987653016062
C00079,S1,0.3171853520459572,0.1553237642956383,0.2990213677982643,0.18712136299407459,0.35853350491202296,9.90322025335134,5.142694216219252
C00080,S3,0.7653441689142126,0.20809514301926077,0.491550798596022,0.13202235405575077,0.16833170432896644,14.777818545652593,5.670562126690997
C00081,S2,0.5256194007764278,0.07376304659736145,0.2857592897750144,0.006720810455362088,0.6337568531722619,13.905428246424645,2.4846305552441184
C00082,S0,0.010729595476693887,0.15223467380042863,0.3591738685705989,0.21347490601770036,0.27511655161127224,17.515136246760196,3.1403653196487866
C00083,S3,0.6978120426719807,0.18902449607280766,0.19736493598570137,0.1520283202941265,0.4615822476473643,11.682480490873061,2.9168795843132447
C00084,S0,0.08060831358936109,0.12079873537158714,0.5262971916431741,0.1249567113390069,0.22794736164623178,14.517999137858991,5.9318411000437425
C00085,S0,0.18154450275489334,0.005959575618832021,0.12187909799985498,0.8009212135044124,0.07124011287690077,9.614566579959646,5.184538411616417
C00086,S0,0.2677698863982864,0.11173200762002765,0.3507515356918494,0.14485236257864578,0.39266409410947717,18.103112057730296,6.541618015655355
C00087,S2,0.3080978827560978,0.4259140076534438,0.07907935769009597,0.2163639133098551,0.27864272134660517,10.029450321561646,7.9656720434950445
C00088,S0,0.21843600573503896,0.01777432168604723,0.3114993733446284,0.2211739914821518,0.4495523134871726,13.605000082282372,6.283164110384405
C00089,S0,0.430883454913696,0.2546806507912405,0.6002229952044871,0.08249573275488435,0.062600621249388,7.042855468097301,5.718064172814306
C00090,S1,0.25816606303380246,0.14894910561278055,0.018037475373078964,0.8311931029927552,0.001820316021385423,17.380255292227986,7.040342051131409
C00091,S0,0.1997039728841831,0.31747063723200364,0.26751633986644996,0.28622944142212914,0.1287835814794173,17.222992292028234,7.697812329060499
C00092,S2,0.37176641433272095,0.27893308930883737,0.43760032532476717,0.19472986171378473,0.0887367236526109,10.398905796451487,5.251092920670001
C00093,S0,0.1899185907486479,0.18279871411963397,0.012352073693179557,0.28362230482164513,0.5212269073655414,9.375757051386117,6.341569541616926
C00094,S0,0.14143779550156424,0.41853955045054614,0.30837651503268426,0.15084242114644097,0.12224151337032854,17.644141033224113,5.113582611452847
C00095,S0,0.12000805751175868,0.1903119245455032,0.7235007245018102,0.06981072867055951,0.016376622282126923,15.33762130203514,7.515332596214301
C00096,S1,0.21032426867510579,0.043069070843234664,0.10604229062010599,0.31473914932809244,0.536149489208567,7.03129286646356,5.063963790439383
C00097,S0,0.2690393239221346,0.3152406671332205,0.22115497477005475,0.3871469743843841,0.0764573837123407,14.943047826196818,6.972425235162274
C00098,S0,0.3241464004372633,0.30615555930868427,0.0156646898405466,0.5857101171077552,0.09246963374301381,14.766073336821481,2.121552560106476
C00099,S0,0.04767850461136549,0.0768437039972693,0.1354074202482241,0.17707725374234304,0.6106716220121635,9.118309500652956,2.993189009270181
C00100,S4,0.12464128289530611,0.004463036113573328,0.2505918490594308,0.5798830557072203,0.16506205911977545,18.59895727575082,7.820819067429442
C00101,S4,0.09198622432109499,0.03809223399614734,0.8460088172443654,0.0614854149282979,0.0544135338311894,10.799433859550518,4.145589261338455
C00102,S2,0.32950769617047354,0.2018998186117758,0.2701409344591852,0.04267654099227776,0.48528270593676115,9.628022914296622,6.537842686825721
C00103,S0,0.27333784410486933,0.2993533320895882,0.16440356620796637,0.1313424825269157,0.4049006191755298,12.793197338378066,6.640275728830904
C00104,S4,0.386352598172721,0.6039922179274516,0.14644195864071777,0.13384860086573813,0.1157172225660925,19.11961849496328,2.848587728155177
C00105,S2,0.6523936434458948,0.08114475836307655,0.2299989242554865,0.21992561075447747,0.4689307066269595,10.505272385857523,6.476625392429007
C00106,S2,0.2896481320203769,0.23364151373718642,0.31406174827016586,0.26761938985855327,0.18467734813409456,11.248200563485119,7.258068016385103
C00107,S0,0.13252005441362083,0.024320068572340064,0.5707471109961649,0.1614662992273909,0.2434665212041041,16.408220112194215,6.614371483040122
C00108,S0,0.11883421480269417,0.10489498932177928,0.0565467593235545,0.01284216142176964,0.8257160899328965,9.545416340932803,3.9887832918890362
C00109,S0,0.19477446601502182,0.28277371530297396,0.5358616858251215,0.11379230070775137,0.06757229816415322,11.251031883533866,6.051024298286295
C00110,S4,0.15234838380737256,0.06190756420279262,0.02797182796586482,0.8282833581915624,0.08183724963978016,8.529796324458577,5.737105795137049
C00111,S0,0.20676823873917805,0.13439857523474164,0.5649261266924486,0.047293273960012185,0.25338202411279764,9.461896489934084,3.3255671732774745
C00112,S0,0.02033100691862452,0.05366302603759461,0.7500102904987265,0.051443879693337,0.14488280377034204,18.237043179503274,2.7574486193976933
C00113,S0,0.1092718991455826,0.018530046981342634,0.7917208263471744,0.09979796729457602,0.08995115937690704,19.248560806616247,3.642202445808709
C00114,S1,0.290468594693146,0.017364185498173028,0.48527053761879985,0.1826391757169582,0.314726101166069,20.956731944540564,4.087223970326409
C00115,S0,0.12316374104754128,0.7044501632518276,0.04749782526814895,0.05224237018825955,0.19580964129176398,14.348745319368792,6.654354884133667
C00116,S3,0.9329147560085026,0.3807692059958854,0.13901696581699557,0.20730217081199637,0.27291165737512285,14.937008618413657,3.162755676634476
C00117,S2,0.598458216675099,0.17479793091721624,0.16380011081990573,0.3847556428596003,0.27664631540327755,19.825843630740376,4.059570308482301
C00118,S2,0.7910121952294343,0.6195471434682172,0.1677281625502983,0.15009338392618465,0.06263131005529975,8.55126153045695,3.1800369577297776
C00119,S0,0.1930274270758078,0.17119744204614573,0.27473593180485517,0.4032617713668733,0.15080485478212594,10.814840289640786,5.952900600904525
C00120,S1,0.09650441580753372,0.19141834296457402,0.2287347200327421,0.1027390701673772,0.4771078668353067,20.967080317701146,7.497812203489887
C00121,S1,0.2601817064114991,0.1780570187923766,0.010409131093566828,0.8044000134600029,0.007133836654053526,9.54036237422017,3.1251886794332497
C00122,S1,0.09421772481769351,0.2211546699235995,0.11801362628629876,0.2400413060140868,0.42079039777601485,16.533532401752225,5.046253061198744
C00123,S0,0.17773820908483393,0.12915783534456646,0.05549361828107925,0.73102236559857,0.08432618077578438,12.630367388048509,3.0735487139386986
C00124,S0,0.2312442566966697,0.39816850012417937,0.06033251720221304,0.5393900923867341,0.0021088902868735557,8.721590816848735,2.936050086965058
C00125,S0,0.11731346030757477,0.2901285844619239,0.2968131872166831,0.057012514546039464,0.3560457137753536,20.294018789151238,4.778280840515484
C00126,S0,0.13163680059478752,0.38629256824070485,0.13953293026065872,0.08836001074193237,0.38581449075670415,10.423512060525283,6.175272609369653
C00127,S0,0.057279937110609656,0.00635937205441125,0.03385221698547245,0.8236867612691646,0.1361016496909518,18.836410582015997,2.6543258388945876
C00128,S0,0.6164526808066926,0.30872870730397395,0.08093452208505697,0.20914525835365458,0.40119151225731453,9.518410505835389,7.270297263121373
C00129,S0,0.020812022619405273,0.2563809461859382,0.31626702768714704,0.20757140552027686,0.2197806206066379,12.71094432133879,4.338027115897194
C00130,S1,0.28561236380859273,0.5039293750122474,0.1258913836853177,0.18985974981046874,0.18031949149196624,9.152293912843787,4.182781892987821
C00131,S0,0.3290924808445494,0.09161358635886344,0.7446905401063435,0.06796726501484411,0.09572860851994895,16.6758482035254,3.3668669065183043
C00132,S4,0.1513888739632123,0.6096926261887616,0.18524375583528568,0.03680980813802757,0.16825380983792526,13.809017925732665,3.462180525396361
C00133,S1,0.06831095116502547,0.02102041601593803,0.015355069176663757,0.919080503781558,0.044544011025840095,13.511426998497342,3.249679966614831
C00134,S0,0.07831874450905507,0.3150560230349899,0.24692030532874082,0.18973617386520514,0.24828749777106418,16.852777308724697,4.132159222135991
C00135,S1,0.10503899520758286,0.18489033007069133,0.17403535251719784,0.34029762404641933,0.3007766933656915,12.639750759907159,3.409673271518419
C00136,S0,0.2732991097350839,0.09058707985383367,0.7520771954627359,0.07172418443653962,0.08561154024689083,19.307588317312938,5.777099428420625
C00137,S4,0.19519103233775187,0.14802791960769188,0.3065216569723071,0.4782049758778737,0.06724544754212747,17.681863770662492,3.444457721145164
C00138,S0,0.09283443680402954,0.237490150264745,0.274277355849459,0.18249194113048964,0.3057405527553063,10.845597457531618,5.295619409609983
C00139,S3,0.6516165679283689,0.09893314921840664,0.4354958938451151,0.20184851379277877,0.2637224431436994,13.338512239792,5.034402123106133
C00140,S0,0.006514117295066449,0.5155655701374425,0.03922528737710237,0.017884168184400723,0.42732497430105437,12.790443964100408,6.703559214506997
C00141,S0,0.10289841899215768,0.2175055984006926,0.5145640001663303,0.21589210709689724,0.05203829433607992,19.065551392184403,5.379536794821858
C00142,S0,0.333721344623246,0.42021967641025343,0.24267868658903186,0.10569841099545184,0.2314032260052628,19.969482878303804,5.608805211046877
C00143,S4,0.20899893280660484,0.41185382507224266,0.03019561062339436,0.48346181114115183,0.07448875316321109,20.672119861726678,3.7978813781124146
C00144,S1,0.49698115041587704,0.15421436709521222,0.14498615383075641,0.3316570731643111,0.36914240590972036,18.689221777141256,7.3754211078553045
C00145,S0,0.218956177049406,0.3858984002299327,0.32994067657428244,0.06393743748731581,0.220223485708469,16.08385707591055,6.40094478517962
C00146,S0,0.24165952150510084,0.38657767936928356,0.2150998075994228,0.17771973226679244,0.22060278076450135,16.434476161706918,2.3257465264874755
C00147,S0,0.054690107068046,0.027767753460483623,0.5163653260580962,0.2519897030266856,0.2038772174547347,11.823067923485656,6.519857693577903
C00148,S1,0.22189250978336408,0.3097060846142211,0.43761939760697127,0.14972108366771714,0.10295343411109041,19.75380175296926,4.428459492027603
C00149,S0,0.025026423972135847,0.3520491750088519,0.20642624694259945,0.31495868784212716,0.1265658902064215,7.062286347324082,3.157846650607063
C00150,S0,0.2574542004311576,0.7174294984926644,0.0352100495747906,0.21099986570736876,0.03636058622517632,8.94190644422333,3.7596409604506675
C00151,S3,0.9161246338325617,0.32835872917058395,0.2902980010450437,0.13126737726016008,0.2500758925242123,12.92068308101277,4.559809985326704
C00152,S3,0.825450517067598,0.027659200982169584,0.03446301243194998,0.7073298516663972,0.2305479349194832,20.38875916102785,7.251450855271856
C00153,S0,0.032385426075462034,0.1409393044600693,0.14325474525461332,0.2086525888700336,0.5071533614152837,14.767555605271957,3.842787761972173
C00154,S1,0.025823703401377854,0.26750232749930514,0.08191818765645145,0.6104409550564714,0.040138529787771875,15.58702930971715,6.355769437392919
C00155,S0,0.07211354609283285,0.2975223944474621,0.3201206356800246,0.10152215094768703,0.28083481892482615,12.696403438807952,3.968861096208766
C00156,S2,0.6373120381347595,0.28970891139318683,0.17135639881133713,0.34024213168576717,0.19869255810970876,12.009340453814989,6.653620353359788
C00157,S0,0.2491104780263839,0.10061867980318495,0.4885377389302416,0.07047967462636617,0.3403639066402074,16.326501129610314,3.222685825680377
C00158,S2,0.4498686665669122,0.1254123959155041,0.6725785896293601,0.07547941153576623,0.12652960291936965,8.081724423551151,2.853116078090163
C00159,S2,0.1950607635019027,0.018320902030494055,0.8134439514710515,0.011839830480664164,0.15639531601779014,10.578788415567256,6.329475465793105
C00160,S2,0.4988235653445512,0.09539382658001323,0.3830032968303871,0.37750676757490803,0.14409610901469166,20.697183111114672,4.782267837327732
C00161,S0,0.17295606815606124,0.059345841054821054,0.5413059629868598,0.13511332053712513,0.26423487542119395,11.965178064789106,2.9804994652415777
C00162,S4,0.1135194718493446,0.31783648934651726,0.2501584065145072,0.23094946950603606,0.20105563463293946,17.99621631267839,2.0365416780507606
C00163,S0,0.255889652932714,0.14218256140343077,0.1695663102387885,0.6739903191891204,0.014260809168660392,18.619813085788444,3.2251318378520253
C00164,S0,0.1901310154047854,0.2781161472626727,0.05337189551407566,0.15060927242635685,0.5179026847968948,13.238400415818603,2.0351001360416436
C00165,S1,0.5478638133553156,0.04972972405984678,0.03491068637194761,0.898951081862253,0.016408507705952757,17.359209884545386,2.331213399248427
C00166,S0,0.258110238540735,0.010716266883630626,0.17805902318998165,0.7505433934203107,0.060681316506076874,9.934350276574872,4.705697893300224
C00167,S3,0.5837034631427053,0.8091231827003796,0.1405689205818521,0.03046847824476834,0.019839418472999897,10.32000008467529,3.940515547764848
C00168,S3,0.6510660397151085,0.1362066616844494,0.33952412809175164,0.16775502789802882,0.35651418232577015,8.416004986586444,5.2231229259622
C00169,S0,0.12583356391713327,0.45704386164809735,0.05864155494823949,0.2317976357995961,0.252516947604067,20.363949856219403,6.863363660709076
C00170,S4,0.062754814349766,0.6233362495896981,0.1614484983124834,0.00012715775029497454,0.2150880943475235,14.694807065019713,5.590595609994699
C00171,S0,0.2320581371412943,0.07011830507939533,0.006461416704381937,0.8783889154729552,0.04503136274326735,19.30605438723807,3.8165291494739138
C00172,S1,0.14251909900966575,0.2642195266811861,0.3862338237896184,0.14048999519833125,0.20905665433086418,7.262508214307909,5.007399137157657
C00173,S0,0.03081231066037731,0.11276768854627674,0.10138042684360965,0.7343716614638187,0.0514802231462949,20.308237376687305,5.411958907089934
C00174,S4,0.2393346827846283,0.0038959736378945467,0.07789332912754021,0.8922591956359264,0.025951501598638977,15.042547229799016,4.849984704286244
C00175,S0,0.19036934510622058,0.15309870156714106,0.4591322496464353,0.1623177433923211,0.22545130539410257,10.175780784851256,4.6427140712976005
C00176,S0,0.27723475155111005,0.29291366958264803,0.0017121659166289083,0.5322772981028437,0.1730968663978793,7.825660785459457,3.821950502659214
C00177,S0,0.2507252079063633,0.1622804485058717,0.13019130358840253,0.3964359689790677,0.3110922789266581,10.185684163472834,5.482441017082522
C00178,S4,0.20421051321422398,0.3875107421205076,0.02983955861482511,0.34996796534317615,0.23268173392149125,8.865656022034432,6.48034925775079
C00179,S3,0.7867749227351895,0.5157080627410741,0.208305133899476,0.07715157103871718,0.19883523232073297,19.653069913091585,2.989492451651681
C00180,S2,0.10970963566890975,0.15826738545488528,0.28565671772677587,0.2081374096519908,0.3479384871663482,8.477916475197729,5.206513713451076
C00181,S3,0.5171869007542185,0.3635815898783479,0.11512399498690279,0.30400337156591684,0.21729104356883255,7.806728601658793,5.696523451647034
C00182,S3,0.7803205863790541,0.29752932668721377,0.10797362892574865,0.2457975101113871,0.3486995342756504,18.206297372458312,7.2893791991862935
C00183,S1,0.22176378239031022,0.5656568211157605,0.27321713514569756,0.05529207280319871,0.10583397093534315,19.79684812457032,4.284517848167772
C00184,S0,0.03235661996982684,0.13982848346759427,0.4808612055850098,0.1720854587539613,0.20722485219343467,8.20272466929942,5.656933322537114
C00185,S2,0.6126904824212464,0.12788501107252268,0.08307309935971531,0.5579643452939802,0.2310775442737818,11.921831417598671,6.477639403892037
C00186,S2,0.7886915831876278,0.580287988008648,0.09862440913834895,0.0868100638918274,0.23427753896117562,19.30916199538992,6.887997596484671
C00187,S0,0.021057473670477347,0.24481826667028198,0.40863153463244883,0.1351832679319029,0.21136693076536614,12.795045314466574,5.631466164905509
C00188,S0,0.12960313596751633,0.6087924170867218,0.1284736321136189,0.00428516366998578,0.25844878712967345,17.0315627160272,5.141763017268107
C00189,S2,0.45899731391126913,0.04553735863717596,0.7038573262628935,0.013891542298836154,0.23671377280109426,10.474406295036518,5.152321597111081
C00190,S0,0.08535211891579834,0.025941971634458442,0.8840521683673787,0.07199582668202685,0.018010033316136174,12.277913465587522,3.9969491738905947
C00191,S4,0.25886479709817206,0.2875528801260914,0.07606724139411702,0.2283373122793137,0.4080425662004779,14.192059576338753,5.326699291979166
C00192,S0,0.12770205922002445,0.07746151104243693,0.08883453139836446,0.14401125696136313,0.6896927005978356,15.91951778449534,3.736496801336157
C00193,S0,0.009292159211608966,0.13632039098184534,0.014338597028972302,0.6270579660215984,0.222283045967584,13.894997881493298,2.252183848591953
C00194,S3,0.6667514152458341,0.08062460228790917,0.07814543141596106,0.8263046344066747,0.01492533188945518,18.770893385166048,5.175057315427171
C00195,S0,0.08596084273293372,0.29161729219983146,0.026030857624921532,0.048436585002790106,0.633915265172457,8.467167648007532,5.174063600441405
C00196,S0,0.09832388503112759,0.03831438244513708,0.07874828153437266,0.0027505534497807233,0.8801867825707096,14.86090946578261,3.015801692116704
C00197,S1,0.4196367245708458,0.6813628392932027,0.03569677737897343,0.05610288955041261,0.2268374937774111,18.704366850088178,6.156449001601278
C00198,S3,0.8409846794357866,0.11828856518900563,0.3108892427760891,0.3891360770816632,0.18168611495324194,15.974901083612837,5.276313476452603
C00199,S0,0.25753577279034057,0.759042107464462,0.07262611108602972,0.07594517638023712,0.09238660506927109,18.18902932351652,4.3133367718624935
C00200,S0,0.12663585683631517,0.36041133345817794,0.10388568384680195,0.2912926080821285,0.2444103746128916,18.58349727129712,4.019262055324538
C00201,S2,0.43181951751695447,0.08242446283209508,0.19944464793993727,0.2340781957177049,0.48405269351026264,18.463814389194177,4.732858270650427
C00202,S4,0.5507324691740418,0.053512131099513256,0.04633362986981499,0.13720793899434822,0.7629463000363236,8.686745257947647,2.352002793995246
C00203,S1,0.10570468110424287,0.14020558076100376,0.3323974707312958,0.4018544730162125,0.12554247549148795,13.383787892916843,2.7466551669773867
C00204,S0,0.10582872560789414,0.22669186652068035,0.18134163102189,0.158873009079024,0.4330934933784057,14.029859040884837,4.591088006808184
